2006-11-18,64,Would You Go With Me,Josh Turner
2006-11-18,65,Tu Amor,RBD
2006-11-18,66,Boston,Augustana
2006-11-18,67,Need A Boss,Shareefa Featuring Ludacris
2006-11-18,68,I Call It Love,Lionel Richie
2006-11-18,69,Come Back To Me,Vanessa Hudgens
2006-11-18,70,Some People Change,Montgomery Gentry
2006-11-18,71,If We Were A Movie,Hannah Montana
2006-11-18,72,Streetcorner Symphony,Rob Thomas
2006-11-18,73,Give It Away,George Strait
2006-11-18,74,The Riddle,Five For Fighting
2006-11-18,75,Tell Me Baby,Red Hot Chili Peppers
2006-11-18,76,Chicken Noodle Soup.,Webstar & Young B Featuring The Voice Of Harlem
2006-11-18,77,Here It Goes Again,OK Go
2006-11-18,78,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz
2006-11-18,79,Rockstar,Nickelback
2006-11-18,80,The Kill (Bury Me),30 Seconds To Mars
2006-11-18,81,Save Room,John Legend
2006-11-18,82,The Diary Of Jane,Breaking Benjamin
2006-11-18,83,Hate (I Really Don't Like You),Plain White T's
2006-11-18,84,Amarillo Sky,Jason Aldean
2006-11-18,85,Mountains,Lonestar
2006-11-18,86,It Just Comes Natural,George Strait
2006-11-18,87,Love You,Jack Ingram
2006-11-18,88,It's Okay (One Blood),The Game Featuring Junior Reid
2006-11-18,89,That Girl,Frankie J Featuring Mannie Fresh & Chamillionaire
2006-11-18,90,Watching You,Rodney Atkins
2006-11-18,91,Put Your Records On,Corinne Bailey Rae
2006-11-18,92,Upgrade U,Beyonce Featuring Jay-Z
2006-11-18,93,Dem Jeans,Chingy Featuring Jermaine Dupri
2006-11-18,94,Change Me,Ruben Studdard
2006-11-18,95,Right Where You Want Me,Jesse McCartney
2006-11-18,96,Crash Here Tonight,Toby Keith
2006-11-18,97,Here (In Your Arms),Hellogoodbye
2006-11-18,98,Who Said,Hannah Montana
2006-11-18,99,Red High Heels,Kellie Pickler
2006-11-18,100,Tengo Un Amor,Toby Love Featuring Rakim & Ken-Y
2006-11-25,1,My Love,Justin Timberlake Featuring T.I.
2006-11-25,2,Smack That,Akon Featuring Eminem
2006-11-25,3,Fergalicious,Fergie
2006-11-25,4,Irreplaceable,Beyonce
2006-11-25,5,Lips Of An Angel,Hinder
2006-11-25,6,Money Maker,Ludacris Featuring Pharrell
2006-11-25,7,How To Save A Life,The Fray
2006-11-25,8,Show Me What You Got,Jay-Z
2006-11-25,9,Chasing Cars,Snow Patrol
2006-11-25,10,SexyBack,Justin Timberlake
2006-11-25,11,It Ends Tonight,The All-American Rejects
2006-11-25,12,Say Goodbye,Chris Brown
2006-11-25,13,Far Away,Nickelback
2006-11-25,14,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin
2006-11-25,15,Too Little Too Late,JoJo
2006-11-25,16,Before He Cheats,Carrie Underwood
2006-11-25,17,I Wanna Love You,Akon Featuring Snoop Dogg
2006-11-25,18,Show Stopper,Danity Kane
2006-11-25,19,We Fly High,Jim Jones
2006-11-25,20,Come To Me,Diddy Featuring Nicole Scherzinger
2006-11-25,21,Walk It Out,Unk
2006-11-25,22,Call Me When You're Sober,Evanescence
2006-11-25,23,Hurt,Christina Aguilera
2006-11-25,24,Stuntin' Like My Daddy,Birdman & Lil Wayne
2006-11-25,25,Welcome To The Black Parade,My Chemical Romance
2006-11-25,26,White & Nerdy,Weird Al Yankovic
2006-11-25,27,Waiting On The World To Change,John Mayer
2006-11-25,28,My Wish,Rascal Flatts
2006-11-25,29,Get Up,Ciara Featuring Chamillionaire
2006-11-25,30,London Bridge,Fergie
2006-11-25,31,Once In A Lifetime,Keith Urban
2006-11-25,32,Want To,Sugarland
2006-11-25,33,What Hurts The Most,Rascal Flatts
2006-11-25,34,Chain Hang Low,Jibbs
2006-11-25,35,She's Everything,Brad Paisley
2006-11-25,36,Wind It Up,Gwen Stefani
2006-11-25,37,Money In The Bank,Lil Scrappy Featuring Young Buck
2006-11-25,38,Buttons,The Pussycat Dolls Featuring Snoop Dogg
2006-11-25,39,When You Were Young,The Killers
2006-11-25,40,Crazy,Gnarls Barkley
2006-11-25,41,My Little Girl,Tim McGraw
2006-11-25,42,You Save Me,Kenny Chesney
2006-11-25,43,Walk Away (Remember Me),Paula DeAnda Featuring The DEY
2006-11-25,44,Over My Head (Cable Car),The Fray
2006-11-25,45,Promise,Ciara
2006-11-25,46,I Write Sins Not Tragedies,Panic! At The Disco
2006-11-25,47,Tim McGraw,Taylor Swift
2006-11-25,48,Would You Go With Me,Josh Turner
2006-11-25,49,Gallery,Mario Vazquez
2006-11-25,50,Maneater,Nelly Furtado
2006-11-25,51,I Loved Her First,Heartland
2006-11-25,52,Suddenly I See,KT Tunstall
2006-11-25,53,Love Me Or Hate Me (F**k You!!!!),Lady Sovereign
2006-11-25,54,Ring The Alarm,Beyonce
2006-11-25,55,Make It Rain,Fat Joe Featuring Lil Wayne
2006-11-25,56,Through Glass,Stone Sour
2006-11-25,57,Unappreciated,Cherish
2006-11-25,58,About Us,Brooke Hogan Featuring Paul Wall
2006-11-25,59,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick
2006-11-25,60,Tell Me,Diddy Featuring Christina Aguilera
2006-11-25,61,Take Me As I Am,Mary J. Blige
2006-11-25,62,Push It,Rick Ross
2006-11-25,63,Every Mile A Memory,Dierks Bentley
2006-11-25,64,Come Back To Me,Vanessa Hudgens
2006-11-25,65,Give It Away,George Strait
2006-11-25,66,Need A Boss,Shareefa Featuring Ludacris
2006-11-25,67,Boston,Augustana
2006-11-25,68,Hate (I Really Don't Like You),Plain White T's
2006-11-25,69,Some People Change,Montgomery Gentry
2006-11-25,70,S.E.X.,Lyfe Jennings
2006-11-25,71,Tu Amor,RBD
2006-11-25,72,Here It Goes Again,OK Go
2006-11-25,73,Streetcorner Symphony,Rob Thomas
2006-11-25,74,I Call It Love,Lionel Richie
2006-11-25,75,Watching You,Rodney Atkins
2006-11-25,76,Rockstar,Nickelback
2006-11-25,77,Wait A Minute,The Pussycat Dolls Featuring Timbaland
2006-11-25,78,It Just Comes Natural,George Strait
2006-11-25,79,Tell Me Baby,Red Hot Chili Peppers
2006-11-25,80,Amarillo Sky,Jason Aldean
2006-11-25,81,The Riddle,Five For Fighting
2006-11-25,82,If We Were A Movie,Hannah Montana
2006-11-25,83,Chicken Noodle Soup.,Webstar & Young B Featuring The Voice Of Harlem
2006-11-25,84,Here (In Your Arms),Hellogoodbye
2006-11-25,85,The Kill (Bury Me),30 Seconds To Mars
2006-11-25,86,Upgrade U,Beyonce Featuring Jay-Z
2006-11-25,87,Mountains,Lonestar
2006-11-25,88,Love You,Jack Ingram
2006-11-25,89,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz
2006-11-25,90,Dem Jeans,Chingy Featuring Jermaine Dupri
2006-11-25,91,The Diary Of Jane,Breaking Benjamin
2006-11-25,92,Nothing Left To Lose,Mat Kearney
2006-11-25,93,Say It Right,Nelly Furtado
2006-11-25,94,You,Lloyd Featuring Lil' Wayne
2006-11-25,95,Save Room,John Legend
2006-11-25,96,It's Okay (One Blood),The Game Featuring Junior Reid
2006-11-25,97,High School Never Ends,Bowling For Soup
2006-11-25,98,Face Down,The Red Jumpsuit Apparatus
2006-11-25,99,That Girl,Frankie J Featuring Mannie Fresh & Chamillionaire
2006-11-25,100,A La Primera Persona,Alejandro Sanz
2006-12-02,1,I Wanna Love You,Akon Featuring Snoop Dogg
2006-12-02,2,Smack That,Akon Featuring Eminem
2006-12-02,3,Irreplaceable,Beyonce
2006-12-02,4,My Love,Justin Timberlake Featuring T.I.
2006-12-02,5,Fergalicious,Fergie
2006-12-02,6,Lips Of An Angel,Hinder
2006-12-02,7,Money Maker,Ludacris Featuring Pharrell
2006-12-02,8,How To Save A Life,The Fray
2006-12-02,9,Chasing Cars,Snow Patrol
2006-12-02,10,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin
2006-12-02,11,SexyBack,Justin Timberlake
2006-12-02,12,It Ends Tonight,The All-American Rejects
2006-12-02,13,Show Me What You Got,Jay-Z
2006-12-02,14,Say Goodbye,Chris Brown
2006-12-02,15,Far Away,Nickelback
2006-12-02,16,We Fly High,Jim Jones
2006-12-02,17,Too Little Too Late,JoJo
2006-12-02,18,Walk It Out,Unk
2006-12-02,19,Before He Cheats,Carrie Underwood
2006-12-02,20,Call Me When You're Sober,Evanescence
2006-12-02,21,Come To Me,Diddy Featuring Nicole Scherzinger
2006-12-02,22,Waiting On The World To Change,John Mayer
2006-12-02,23,Hurt,Christina Aguilera
2006-12-02,24,Stuntin' Like My Daddy,Birdman & Lil Wayne
2006-12-02,25,Wind It Up,Gwen Stefani
2006-12-02,26,Show Stopper,Danity Kane
2006-12-02,27,Welcome To The Black Parade,My Chemical Romance
2006-12-02,28,Get Up,Ciara Featuring Chamillionaire
2006-12-02,29,Money In The Bank,Lil Scrappy Featuring Young Buck
2006-12-02,30,Walk Away (Remember Me),Paula DeAnda Featuring The DEY
2006-12-02,31,My Wish,Rascal Flatts
2006-12-02,32,London Bridge,Fergie
2006-12-02,33,Want To,Sugarland
2006-12-02,34,Promise,Ciara
2006-12-02,35,She's Everything,Brad Paisley
2006-12-02,36,White & Nerdy,Weird Al Yankovic
2006-12-02,37,Buttons,The Pussycat Dolls Featuring Snoop Dogg
2006-12-02,38,My Little Girl,Tim McGraw
2006-12-02,39,When You Were Young,The Killers
2006-12-02,40,What Hurts The Most,Rascal Flatts
2006-12-02,41,You Save Me,Kenny Chesney
2006-12-02,42,Over My Head (Cable Car),The Fray
2006-12-02,43,Crazy,Gnarls Barkley
2006-12-02,44,Chain Hang Low,Jibbs
2006-12-02,45,Suddenly I See,KT Tunstall
2006-12-02,46,Let's Ride,The Game
2006-12-02,47,Make It Rain,Fat Joe Featuring Lil Wayne
2006-12-02,48,Tim McGraw,Taylor Swift
2006-12-02,49,Once In A Lifetime,Keith Urban
2006-12-02,50,Unappreciated,Cherish
2006-12-02,51,Through Glass,Stone Sour
2006-12-02,52,Maneater,Nelly Furtado
2006-12-02,53,Wait A Minute,The Pussycat Dolls Featuring Timbaland
2006-12-02,54,Love Me Or Hate Me (F**k You!!!!),Lady Sovereign
2006-12-02,55,Tell Me,Diddy Featuring Christina Aguilera
2006-12-02,56,I Loved Her First,Heartland
2006-12-02,57,Gallery,Mario Vazquez
2006-12-02,58,About Us,Brooke Hogan Featuring Paul Wall
2006-12-02,59,Ring The Alarm,Beyonce
2006-12-02,60,Take Me As I Am,Mary J. Blige
2006-12-02,61,Come Back To Me,Vanessa Hudgens
2006-12-02,62,Watching You,Rodney Atkins
2006-12-02,63,Push It,Rick Ross
2006-12-02,64,Some People Change,Montgomery Gentry
2006-12-02,65,The Saints Are Coming,U2 & Green Day
2006-12-02,66,Say It Right,Nelly Furtado
2006-12-02,67,Boston,Augustana
2006-12-02,68,Streetcorner Symphony,Rob Thomas
2006-12-02,69,Dem Jeans,Chingy Featuring Jermaine Dupri
2006-12-02,70,Hate (I Really Don't Like You),Plain White T's
2006-12-02,71,It's Okay (One Blood),The Game Featuring Junior Reid
2006-12-02,72,Tu Amor,RBD
2006-12-02,73,It Just Comes Natural,George Strait
2006-12-02,74,Here It Goes Again,OK Go
2006-12-02,75,Every Mile A Memory,Dierks Bentley
2006-12-02,76,I Call It Love,Lionel Richie
2006-12-02,77,Rockstar,Nickelback
2006-12-02,78,Need A Boss,Shareefa Featuring Ludacris
2006-12-02,79,Give It Away,George Strait
2006-12-02,80,Amarillo Sky,Jason Aldean
2006-12-02,81,S.E.X.,Lyfe Jennings
2006-12-02,82,Mountains,Lonestar
2006-12-02,83,Here (In Your Arms),Hellogoodbye
2006-12-02,84,Upgrade U,Beyonce Featuring Jay-Z
2006-12-02,85,That's That S***,Snoop Dogg Featuring R. Kelly
2006-12-02,86,You,Lloyd Featuring Lil' Wayne
2006-12-02,87,The Kill (Bury Me),30 Seconds To Mars
2006-12-02,88,Tell Me Baby,Red Hot Chili Peppers
2006-12-02,89,When Your Heart Stops Beating,+44
2006-12-02,90,The Diary Of Jane,Breaking Benjamin
2006-12-02,91,Runaway Love,Ludacris Featuring Mary J. Blige
2006-12-02,92,Love You,Jack Ingram
2006-12-02,93,Save Room,John Legend
2006-12-02,94,Chicken Noodle Soup.,Webstar & Young B Featuring The Voice Of Harlem
2006-12-02,95,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz
2006-12-02,96,The Riddle,Five For Fighting
2006-12-02,97,Nothing Left To Lose,Mat Kearney
2006-12-02,98,Face Down,The Red Jumpsuit Apparatus
2006-12-02,99,If We Were A Movie,Hannah Montana
2006-12-02,100,I Luv It,Young Jeezy
2006-12-09,1,I Wanna Love You,Akon Featuring Snoop Dogg
2006-12-09,2,Irreplaceable,Beyonce
2006-12-09,3,Smack That,Akon Featuring Eminem
2006-12-09,4,My Love,Justin Timberlake Featuring T.I.
2006-12-09,5,How To Save A Life,The Fray
2006-12-09,6,Lips Of An Angel,Hinder
2006-12-09,7,Wind It Up,Gwen Stefani
2006-12-09,8,Money Maker,Ludacris Featuring Pharrell
2006-12-09,9,Chasing Cars,Snow Patrol
2006-12-09,10,Fergalicious,Fergie
2006-12-09,11,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin
2006-12-09,12,We Fly High,Jim Jones
2006-12-09,13,Show Me What You Got,Jay-Z
2006-12-09,14,SexyBack,Justin Timberlake
2006-12-09,15,It Ends Tonight,The All-American Rejects
2006-12-09,16,Say Goodbye,Chris Brown
2006-12-09,17,Far Away,Nickelback
2006-12-09,18,Walk It Out,Unk
2006-12-09,19,Before He Cheats,Carrie Underwood
2006-12-09,20,That's That S***,Snoop Dogg Featuring R. Kelly
2006-12-09,21,Hurt,Christina Aguilera
2006-12-09,22,Too Little Too Late,JoJo
2006-12-09,23,Waiting On The World To Change,John Mayer
2006-12-09,24,Call Me When You're Sober,Evanescence
2006-12-09,25,Say It Right,Nelly Furtado
2006-12-09,26,Come To Me,Diddy Featuring Nicole Scherzinger
2006-12-09,27,Stuntin' Like My Daddy,Birdman & Lil Wayne
2006-12-09,28,Walk Away (Remember Me),Paula DeAnda Featuring The DEY
2006-12-09,29,Show Stopper,Danity Kane
2006-12-09,30,Welcome To The Black Parade,My Chemical Romance
2006-12-09,31,Promise,Ciara
2006-12-09,32,Money In The Bank,Lil Scrappy Featuring Young Buck
2006-12-09,33,My Wish,Rascal Flatts
2006-12-09,34,Get Up,Ciara Featuring Chamillionaire
2006-12-09,35,Want To,Sugarland
2006-12-09,36,Buttons,The Pussycat Dolls Featuring Snoop Dogg
2006-12-09,37,She's Everything,Brad Paisley
2006-12-09,38,What Hurts The Most,Rascal Flatts
2006-12-09,39,My Little Girl,Tim McGraw
2006-12-09,40,Make It Rain,Fat Joe Featuring Lil Wayne
2006-12-09,41,Wait A Minute,The Pussycat Dolls Featuring Timbaland
2006-12-09,42,White & Nerdy,Weird Al Yankovic
2006-12-09,43,You Save Me,Kenny Chesney
2006-12-09,44,Over My Head (Cable Car),The Fray
2006-12-09,45,Tim McGraw,Taylor Swift
2006-12-09,46,Suddenly I See,KT Tunstall
2006-12-09,47,Unappreciated,Cherish
2006-12-09,48,When You Were Young,The Killers
2006-12-09,49,Through Glass,Stone Sour
2006-12-09,50,Chain Hang Low,Jibbs
2006-12-09,51,The Saints Are Coming,U2 & Green Day
2006-12-09,52,Tell Me,Diddy Featuring Christina Aguilera
2006-12-09,53,Maneater,Nelly Furtado
2006-12-09,54,Let's Ride,The Game
2006-12-09,55,Come Back To Me,Vanessa Hudgens
2006-12-09,56,Watching You,Rodney Atkins
2006-12-09,57,I Loved Her First,Heartland
2006-12-09,58,About Us,Brooke Hogan Featuring Paul Wall
2006-12-09,59,Dem Jeans,Chingy Featuring Jermaine Dupri
2006-12-09,60,Some People Change,Montgomery Gentry
2006-12-09,61,Gallery,Mario Vazquez
2006-12-09,62,Here (In Your Arms),Hellogoodbye
2006-12-09,63,It Just Comes Natural,George Strait
2006-12-09,64,Streetcorner Symphony,Rob Thomas
2006-12-09,65,It's Not Over,Daughtry
2006-12-09,66,Boston,Augustana
2006-12-09,67,Once In A Lifetime,Keith Urban
2006-12-09,68,Take Me As I Am,Mary J. Blige
2006-12-09,69,Runaway Love,Ludacris Featuring Mary J. Blige
2006-12-09,70,Love Me Or Hate Me (F**k You!!!!),Lady Sovereign
2006-12-09,71,Ring The Alarm,Beyonce
2006-12-09,72,Hate (I Really Don't Like You),Plain White T's
2006-12-09,73,Amarillo Sky,Jason Aldean
2006-12-09,74,You,Lloyd Featuring Lil' Wayne
2006-12-09,75,London Bridge,Fergie
2006-12-09,76,Push It,Rick Ross
2006-12-09,77,Rockstar,Nickelback
2006-12-09,78,Upgrade U,Beyonce Featuring Jay-Z
2006-12-09,79,You Know My Name,Chris Cornell
2006-12-09,80,Here It Goes Again,OK Go
2006-12-09,81,Tu Amor,RBD
2006-12-09,82,Mountains,Lonestar
2006-12-09,83,The Kill (Bury Me),30 Seconds To Mars
2006-12-09,84,I Luv It,Young Jeezy
2006-12-09,85,Need A Boss,Shareefa Featuring Ludacris
2006-12-09,86,Every Mile A Memory,Dierks Bentley
2006-12-09,87,Give It Away,George Strait
2006-12-09,88,S.E.X.,Lyfe Jennings
2006-12-09,89,Tell Me Baby,Red Hot Chili Peppers
2006-12-09,90,I Call It Love,Lionel Richie
2006-12-09,91,It's Okay (One Blood),The Game Featuring Junior Reid
2006-12-09,92,Snow ((Hey Oh)),Red Hot Chili Peppers
2006-12-09,93,Face Down,The Red Jumpsuit Apparatus
2006-12-09,94,The Diary Of Jane,Breaking Benjamin
2006-12-09,95,Break It Off,Rihanna & Sean Paul
2006-12-09,96,Greatest Time Of Year,Aly & AJ
2006-12-09,97,Ay Chico (Lengua Afuera),Pitbull
2006-12-09,98,Kingdom Come,Jay-Z
2006-12-09,99,Save Room,John Legend
2006-12-09,100,Chicken Noodle Soup.,Webstar & Young B Featuring The Voice Of Harlem
2006-12-16,1,Irreplaceable,Beyonce
2006-12-16,2,I Wanna Love You,Akon Featuring Snoop Dogg
2006-12-16,3,Smack That,Akon Featuring Eminem
2006-12-16,4,Fergalicious,Fergie
2006-12-16,5,My Love,Justin Timberlake Featuring T.I.
2006-12-16,6,Wind It Up,Gwen Stefani
2006-12-16,7,How To Save A Life,The Fray
2006-12-16,8,Lips Of An Angel,Hinder
2006-12-16,9,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin
2006-12-16,10,We Fly High,Jim Jones
2006-12-16,11,Money Maker,Ludacris Featuring Pharrell
2006-12-16,12,Say It Right,Nelly Furtado
2006-12-16,13,Chasing Cars,Snow Patrol
2006-12-16,14,Walk It Out,Unk
2006-12-16,15,It Ends Tonight,The All-American Rejects
2006-12-16,16,Far Away,Nickelback
2006-12-16,17,Say Goodbye,Chris Brown
2006-12-16,18,SexyBack,Justin Timberlake
2006-12-16,19,Hurt,Christina Aguilera
2006-12-16,20,That's That S***,Snoop Dogg Featuring R. Kelly
2006-12-16,21,Before He Cheats,Carrie Underwood
2006-12-16,22,Keep Holding On,Avril Lavigne
2006-12-16,23,Promise,Ciara
2006-12-16,24,Walk Away (Remember Me),Paula DeAnda Featuring The DEY
2006-12-16,25,Show Me What You Got,Jay-Z
2006-12-16,26,Call Me When You're Sober,Evanescence
2006-12-16,27,Waiting On The World To Change,John Mayer
2006-12-16,28,Too Little Too Late,JoJo
2006-12-16,29,Welcome To The Black Parade,My Chemical Romance
2006-12-16,30,Stuntin' Like My Daddy,Birdman & Lil Wayne
2006-12-16,31,Money In The Bank,Lil Scrappy Featuring Young Buck
2006-12-16,32,My Wish,Rascal Flatts
2006-12-16,33,Make It Rain,Fat Joe Featuring Lil Wayne
2006-12-16,34,Come To Me,Diddy Featuring Nicole Scherzinger
2006-12-16,35,She's Everything,Brad Paisley
2006-12-16,36,Want To,Sugarland
2006-12-16,37,Show Stopper,Danity Kane
2006-12-16,38,My Little Girl,Tim McGraw
2006-12-16,39,I Luv It,Young Jeezy
2006-12-16,40,Wait A Minute,The Pussycat Dolls Featuring Timbaland
2006-12-16,41,Unappreciated,Cherish
2006-12-16,42,Get Up,Ciara Featuring Chamillionaire
2006-12-16,43,You Save Me,Kenny Chesney
2006-12-16,44,Tim McGraw,Taylor Swift
2006-12-16,45,Through Glass,Stone Sour
2006-12-16,46,Buttons,The Pussycat Dolls Featuring Snoop Dogg
2006-12-16,47,What Hurts The Most,Rascal Flatts
2006-12-16,48,Watching You,Rodney Atkins
2006-12-16,49,London Bridge,Fergie
2006-12-16,50,Tell Me,Diddy Featuring Christina Aguilera
2006-12-16,51,It's Not Over,Daughtry
2006-12-16,52,When You Were Young,The Killers
2006-12-16,53,Runaway Love,Ludacris Featuring Mary J. Blige
2006-12-16,54,Maneater,Nelly Furtado
2006-12-16,55,White & Nerdy,Weird Al Yankovic
2006-12-16,56,Let's Ride,The Game
2006-12-16,57,Some People Change,Montgomery Gentry
2006-12-16,58,It Just Comes Natural,George Strait
2006-12-16,59,Come Back To Me,Vanessa Hudgens
2006-12-16,60,The Saints Are Coming,U2 & Green Day
2006-12-16,61,You,Lloyd Featuring Lil' Wayne
2006-12-16,62,Dem Jeans,Chingy Featuring Jermaine Dupri
2006-12-16,63,Chain Hang Low,Jibbs
2006-12-16,64,Upgrade U,Beyonce Featuring Jay-Z
2006-12-16,65,Streetcorner Symphony,Rob Thomas
2006-12-16,66,Anna-Molly,Incubus
2006-12-16,67,Snow ((Hey Oh)),Red Hot Chili Peppers
2006-12-16,68,I Loved Her First,Heartland
2006-12-16,69,Amarillo Sky,Jason Aldean
2006-12-16,70,Boston,Augustana
2006-12-16,71,Break It Off,Rihanna & Sean Paul
2006-12-16,72,Take Me As I Am,Mary J. Blige
2006-12-16,73,Here (In Your Arms),Hellogoodbye
2006-12-16,74,Rockstar,Nickelback
2006-12-16,75,Here It Goes Again,OK Go
2006-12-16,76,Face Down,The Red Jumpsuit Apparatus
2006-12-16,77,Mountains,Lonestar
2006-12-16,78,Zoom,Lil' Boosie Featuring Yung Joc
2006-12-16,79,Gallery,Mario Vazquez
2006-12-16,80,About Us,Brooke Hogan Featuring Paul Wall
2006-12-16,81,Ice Box,Omarion
2006-12-16,82,Poppin',Chris Brown Featuring Jay Biz
2006-12-16,83,Hate (I Really Don't Like You),Plain White T's
2006-12-16,84,Ser O Parecer,RBD
2006-12-16,85,Dangerous,Ying Yang Twins Featuring Wyclef
2006-12-16,86,Push It,Rick Ross
2006-12-16,87,Once In A Lifetime,Keith Urban
2006-12-16,88,The Kill (Bury Me),30 Seconds To Mars
2006-12-16,89,S.E.X.,Lyfe Jennings
2006-12-16,90,Tu Amor,RBD
2006-12-16,91,Give It Away,George Strait
2006-12-16,92,Ay Chico (Lengua Afuera),Pitbull
2006-12-16,93,The Diary Of Jane,Breaking Benjamin
2006-12-16,94,I Call It Love,Lionel Richie
2006-12-16,95,Ring The Alarm,Beyonce
2006-12-16,96,Tu Recuerdo,Ricky Martin Featuring La Mari
2006-12-16,97,You Know My Name,Chris Cornell
2006-12-16,98,Pain,Three Days Grace
2006-12-16,99,Tell Me Baby,Red Hot Chili Peppers
2006-12-16,100,Little Bit Of Life,Craig Morgan
2006-12-23,1,Irreplaceable,Beyonce
2006-12-23,2,I Wanna Love You,Akon Featuring Snoop Dogg
2006-12-23,3,Fergalicious,Fergie
2006-12-23,4,Smack That,Akon Featuring Eminem
2006-12-23,5,My Love,Justin Timberlake Featuring T.I.
2006-12-23,6,Say It Right,Nelly Furtado
2006-12-23,7,Wind It Up,Gwen Stefani
2006-12-23,8,We Fly High,Jim Jones
2006-12-23,9,How To Save A Life,The Fray
2006-12-23,10,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin
2006-12-23,11,Lips Of An Angel,Hinder
2006-12-23,12,You Don't Know,Eminem 50 Cent Lloyd Banks & Cashis
2006-12-23,13,Money Maker,Ludacris Featuring Pharrell
2006-12-23,14,Promise,Ciara
2006-12-23,15,Walk It Out,Unk
2006-12-23,16,It Ends Tonight,The All-American Rejects
2006-12-23,17,Keep Holding On,Avril Lavigne
2006-12-23,18,SexyBack,Justin Timberlake
2006-12-23,19,Chasing Cars,Snow Patrol
2006-12-23,20,Far Away,Nickelback
2006-12-23,21,Hurt,Christina Aguilera
2006-12-23,22,I Luv It,Young Jeezy
2006-12-23,23,Say Goodbye,Chris Brown
2006-12-23,24,Before He Cheats,Carrie Underwood
2006-12-23,25,That's That,Snoop Dogg Featuring R. Kelly
2006-12-23,26,Walk Away (Remember Me),Paula DeAnda Featuring The DEY
2006-12-23,27,Welcome To The Black Parade,My Chemical Romance
2006-12-23,28,Money In The Bank,Lil Scrappy Featuring Young Buck
2006-12-23,29,Waiting On The World To Change,John Mayer
2006-12-23,30,Make It Rain,Fat Joe Featuring Lil Wayne
2006-12-23,31,Call Me When You're Sober,Evanescence
2006-12-23,32,You,Lloyd Featuring Lil' Wayne
2006-12-23,33,My Wish,Rascal Flatts
2006-12-23,34,Too Little Too Late,JoJo
2006-12-23,35,She's Everything,Brad Paisley
2006-12-23,36,Stuntin' Like My Daddy,Birdman & Lil Wayne
2006-12-23,37,Show Me What You Got,Jay-Z
2006-12-23,38,Want To,Sugarland
2006-12-23,39,Wait A Minute,The Pussycat Dolls Featuring Timbaland
2006-12-23,40,My Little Girl,Tim McGraw
2006-12-23,41,Runaway Love,Ludacris Featuring Mary J. Blige
2006-12-23,42,Get Up,Ciara Featuring Chamillionaire
2006-12-23,43,Come To Me,Diddy Featuring Nicole Scherzinger
2006-12-23,44,Through Glass,Stone Sour
2006-12-23,45,Watching You,Rodney Atkins
2006-12-23,46,Tim McGraw,Taylor Swift
2006-12-23,47,London Bridge,Fergie
2006-12-23,48,Unappreciated,Cherish
2006-12-23,49,Tell Me,Diddy Featuring Christina Aguilera
2006-12-23,50,What Hurts The Most,Rascal Flatts
2006-12-23,51,It's Not Over,Daughtry
2006-12-23,52,When You Were Young,The Killers
2006-12-23,53,Show Stopper,Danity Kane
2006-12-23,54,A Great Big Sled,The Killers Featuring Toni Halliday
2006-12-23,55,You Save Me,Kenny Chesney
2006-12-23,56,Snow ((Hey Oh)),Red Hot Chili Peppers
2006-12-23,57,White & Nerdy,Weird Al Yankovic
2006-12-23,58,It Just Comes Natural,George Strait
2006-12-23,59,Upgrade U,Beyonce Featuring Jay-Z
2006-12-23,60,Some People Change,Montgomery Gentry
2006-12-23,61,Maneater,Nelly Furtado
2006-12-23,62,Come Back To Me,Vanessa Hudgens
2006-12-23,63,Break It Off,Rihanna & Sean Paul
2006-12-23,64,What Goes Around...,Justin Timberlake
2006-12-23,65,Let's Ride,The Game
2006-12-23,66,Lost One,Jay-Z Featuring Chrisette Michele
2006-12-23,67,Dem Jeans,Chingy Featuring Jermaine Dupri
2006-12-23,68,Amarillo Sky,Jason Aldean
2006-12-23,69,Ice Box,Omarion
2006-12-23,70,Anna-Molly,Incubus
2006-12-23,71,The Saints Are Coming,U2 & Green Day
2006-12-23,72,Streetcorner Symphony,Rob Thomas
2006-12-23,73,Poppin',Chris Brown Featuring Jay Biz
2006-12-23,74,Boston,Augustana
2006-12-23,75,Here (In Your Arms),Hellogoodbye
2006-12-23,76,Hip Hop Is Dead,Nas Featuring will.i.am
2006-12-23,77,Rockstar,Nickelback
2006-12-23,78,River,Sarah McLachlan
2006-12-23,79,Chain Hang Low,Jibbs
2006-12-23,80,I Loved Her First,Heartland
2006-12-23,81,Zoom,Lil' Boosie Featuring Yung Joc
2006-12-23,82,Take Me As I Am,Mary J. Blige
2006-12-23,83,Face Down,The Red Jumpsuit Apparatus
2006-12-23,84,Mountains,Lonestar
2006-12-23,85,Into The Ocean,Blue October
2006-12-23,86,Pain,Three Days Grace
